ANO;UF;MUNICIPIO;NOME_MUNICIPIO;COD_ESCOLA;NOME_ESCOLA;REDE;IDEB;NIVEL
2013;BA;2927408;Salvador;29194237;ESCOLA MUNICIPAL DE FAZENDA COUTOS;Municipal;2.3;EFAF
2013;BA;2927408;Salvador;29194253;ESCOLA MUNICIPAL DE NOVA SUSSUARANA;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29194261;ESCOLA MUNICIPAL DE PARIPE;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29194270;ESCOLA MUNICIPAL DE PERIPERI;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29194296;ESCOLA MUNICIPAL DE PITUACU;Municipal;3.8;EFAF
2013;BA;2927408;Salvador;29194318;ESCOLA MUNICIPAL DE PLATAFORMA;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29194679;ESCOLA MUNICIPAL NOSSA SENHORA DA PAZ;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29194750;EE - COLEGIO ESTADUAL NOSSA SENHORA DE FATIMA;Estadual;3;EFAF
2013;BA;2927408;Salvador;29194776;EE - COLEGIO ESTADUAL NOSSA SENHORA DE FATIMA - DERBA;Estadual;3.1;EFAF
2013;BA;2927408;Salvador;29194954;ESCOLA MUNICIPAL OLGA FIGUEIREDO DE AZEVEDO;Municipal;3;EFAF
2013;BA;2927408;Salvador;29195314;ESCOLA MUNICIPAL PIRAJA DA SILVA;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29195462;EE - COLEGIO ESTADUAL PROFESSOR NOGUEIRA PASSOS - TEMPO INTEGRAL;Estadual;2.9;EFAF
2013;BA;2927408;Salvador;29195900;ESCOLA MUNICIPAL SANTA RITA;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29196434;EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM CONTROLE E PROCESSOS INDUSTRIAIS NEWTON SUCUPIRA;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29196795;ESCOLA MUNICIPAL VISCONDE DE CAIRU DE BROTAS;Municipal;3.4;EFAF
2013;BA;2927408;Salvador;29196841;EE - COLEGIO ESTADUAL ZUMBI DOS PALMARES - QUILOMBOLA - TEMPO INTEGRAL;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29198780;EE - COLEGIO ESTADUAL PROFESSOR DORIVAL PASSOS - TEMPO INTEGRAL;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29198836;ESCOLA MUNICIPAL TEODORO SAMPAIO;Municipal;3.5;EFAF
2013;BA;2927408;Salvador;29198844;ESCOLA MUNICIPAL CLERISTON ANDRADE;Municipal;3;EFAF
2013;BA;2927408;Salvador;29198933;ESCOLA MUNICIPAL D ARLETE MAGALHAES;Municipal;3.4;EFAF
2013;BA;2927408;Salvador;29198992;GINASIO DO SERVIDOR PUBLICO;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29199026;EE - COLEGIO ESTADUAL PAULO AMERICO DE OLIVEIRA;Estadual;2.4;EFAF
2013;BA;2927408;Salvador;29199034;EE - ESCOLA ESTADUAL MINISTRO PIRES E ALBUQUERQUE;Estadual;1.9;EFAF
2013;BA;2927408;Salvador;29199050;ESCOLA MUNICIPAL SEBASTIAO DIAS;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29199069;ESCOLA MUNICIPAL PROFESSOR ALEXANDRE LEAL COSTA;Municipal;2.7;EFAF
2013;BA;2927408;Salvador;29199522;INSTITUTO MUNICIPAL DE EDUCACAO PROFESSOR JOSE ARAPIRACA;Municipal;3.6;EFAF
2013;BA;2927408;Salvador;29199859;NUCLEO EDUCACIONAL GOES CALMON;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29199930;EE - COLEGIO ESTADUAL MONTEIRO LOBATO;Estadual;2.9;EFAF
2013;BA;2927408;Salvador;29200024;EE - COLEGIO ESTADUAL RAYMUNDO DE ALMEIDA GOUVEIA;Estadual;2.9;EFAF
2013;BA;2927408;Salvador;29200032;EE - COLEGIO ESTADUAL PROFESSORA ANGELITA MORENO;Estadual;2.7;EFAF
2013;BA;2927408;Salvador;29200075;EE - COLEGIO ESTADUAL SARA VIOLETA DE MELLO KERTESZ;Estadual;2;EFAF
2013;BA;2927408;Salvador;29336473;EE - COLEGIO ESTADUAL PROFESSOR CARLOS ALBERTO CERQUEIRA;Estadual;3.2;EFAF
2013;BA;2927408;Salvador;29336554;ESCOLA MUNICIPAL DE ITACARANHA MANOEL FAUSTINO;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29336708;EE - COLEGIO ESTADUAL EDUARDO BAHIANA;Estadual;2.8;EFAF
2013;BA;2927408;Salvador;29343160;EE - COLEGIO ESTADUAL PROFESSOR CARLOS BARROS;Estadual;2.4;EFAF
2013;BA;2927408;Salvador;29357624;EE - ESCOLA ESTADUAL LEA LEAL;Estadual;3.1;EFAF
2013;BA;2927408;Salvador;29357748;ESCOLA ESTADUAL LUIZ VIANA;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29357829;EE - COLEGIO ESTADUAL DALVA MATOS - TEMPO INTEGRAL;Estadual;2.5;EFAF
2013;BA;2927408;Salvador;29357896;EE - COLEGIO ESTADUAL CPM LUIZ TARQUINIO;Estadual;3.4;EFAF
2013;BA;2927408;Salvador;29358043;ESCOLA MUNICIPAL ELYSIO ATHAYDE;Municipal;4.1;EFAF
2013;BA;2927408;Salvador;29358140;EE - ESCOLA ESTADUAL ANISIO TEIXEIRA - CLASSE VI - TEMPO INTEGRAL;Estadual;3.2;EFAF
2013;BA;2927408;Salvador;29359597;EE - COLEGIO ESTADUAL FRANCISCO DA CONCEICAO MENEZES;Estadual;2.6;EFAF
2013;BA;2927408;Salvador;29360960;EE - COLEGIO ESTADUAL RAYMUNDO MATTA;Estadual;2.5;EFAF
2013;BA;2927408;Salvador;29368138;ESCOLA MUNICIPAL PROFESSOR ANTONIO CARVALHO GUEDES;Municipal;3.2;EFAF
2013;BA;2927408;Salvador;29369380;ESCOLA GUIOMAR FLORENCE;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29374677;EE - ESCOLA ESTADUAL SEVERINO VIEIRA - TEMPO INTEGRAL;Estadual;2.2;EFAF
2013;BA;2927408;Salvador;29382017;EE - COLEGIO ESTADUAL OLIVEIRA BRITO - TEMPO INTEGRAL;Estadual;2.4;EFAF
2013;BA;2927408;Salvador;29384613;ESCOLA MUNICIPAL AMELIA RODRIGUES;Municipal;3.5;EFAF
2013;BA;2927408;Salvador;29386535;EE - COLEGIO ESTADUAL LINDENBERGUE CARDOSO;Estadual;2.4;EFAF
2013;BA;2927408;Salvador;29386543;EE - COLEGIO ESTADUAL JOSE AUGUSTO TOURINHO DANTAS;Estadual;2.5;EFAF
2013;BA;2927408;Salvador;29399335;ESCOLA MUNICIPAL PROFESSOR CLAUDIO VEIGA;Municipal;3.3;EFAF
2013;BA;2927408;Salvador;29404223;EE - COLEGIO ESTADUAL PROFESSOR LUIS DE MOURA BASTOS;Estadual;1.4;EFAF
2013;BA;2927408;Salvador;29404240;EE - COLEGIO ESTADUAL PROFESSORA MARIA ODETTE PITHON RAYNAL;Estadual;2.5;EFAF
2013;BA;2927408;Salvador;29404266;EE - COLEGIO ESTADUAL SETE DE SETEMBRO;Estadual;2.4;EFAF
2013;BA;2927408;Salvador;29404274;EE - COLEGIO ESTADUAL PROFESSORA NOEMIA REGO;Estadual;2.7;EFAF
2013;BA;2927408;Salvador;29404282;EE - COLEGIO ESTADUAL DE PRAIA GRANDE;Estadual;1.7;EFAF
2013;BA;2927408;Salvador;29404290;EE - COLEGIO ESTADUAL PROFESSOR JOSE BARRETO DE ARAUJO BASTOS;Estadual;2.6;EFAF
2013;BA;2927408;Salvador;29404304;EE - COLEGIO ESTADUAL FILADELFIA;Estadual;3.3;EFAF
2013;BA;2927408;Salvador;29404312;EE - ESCOLA ESTADUAL PROFESSOR GERMANO MACHADO NETO;Estadual;2.7;EFAF
2013;BA;2927408;Salvador;29404320;EE - COLEGIO ESTADUAL PROFESSOR FELIPE BUSQUET ANGLADA;Estadual;2.8;EFAF
2013;BA;2927408;Salvador;29404339;EE - COLEGIO ESTADUAL PROFESSORA MARIA DE LOURDES PARADA FRANCH;Estadual;2.8;EFAF
2013;BA;2927408;Salvador;29404371;EE - COLEGIO ESTADUAL PROFESSOR ARISTIDES DE SOUZA OLIVEIRA;Estadual;1.9;EFAF
2013;BA;2927408;Salvador;29404436;ESCOLA MUNICIPAL 15 DE OUTUBRO;Municipal;2.9;EFAF
2013;BA;2927408;Salvador;29404592;ESCOLA MUNICIPAL BARBOSA ROMEO;Municipal;3;EFAF
2013;BA;2927408;Salvador;29404762;EE - COLEGIO ESTADUAL 15 DE NOVEMBRO;Estadual;3.3;EFAF
2013;BA;2927408;Salvador;29404991;EE - COLEGIO ESTADUAL 29 DE MARCO;Estadual;2.9;EFAF
2013;BA;2927408;Salvador;29411491;EE - COLEGIO ESTADUAL PROFESSORA MARIA BERNADETE BRANDAO;Estadual;2.4;EFAF
2013;BA;2927408;Salvador;29411688;EE - ESCOLA ESTADUAL PROFESSOR IGNACIO LUNELLI;Estadual;3;EFAF
2013;BA;2927408;Salvador;29414903;EE - COLEGIO ESTADUAL DE PLATAFORMA;Estadual;1.9;EFAF
2013;BA;2927408;Salvador;29422337;EE - ESCOLA ESTADUAL ROTARY;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29427428;EE - COLEGIO ESTADUAL DE PAU DA LIMA;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29436877;EE - COLEGIO ESTADUAL SATELITE;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29437377;EE - COLEGIO DA POLICIA MILITAR - UNIDADE II CPM LOBATO;Estadual;4.3;EFAF
2013;BA;2927408;Salvador;29437598;EE - COLEGIO ESTADUAL SAO DANIEL COMBONI;Estadual;2.9;EFAF
2013;BA;2927408;Salvador;29438934;EE - COLEGIO ESTADUAL MESTRE PAULO DOS ANJOS;Estadual;3.1;EFAF
2013;BA;2927408;Salvador;29444667;EE - COLEGIO ESTADUAL ANA CRISTINA PRAZERES MATA PIRES;Estadual;2.4;EFAF
2013;BA;2927408;Salvador;29445981;ESCOLA MUNICIPAL PROFESSOR MANOEL DE ALMEIDA CRUZ;Municipal;3.2;EFAF
2013;BA;2927408;Salvador;29447607;ESCOLA MUNICIPAL ALLAN KARDEC;Municipal;3.5;EFAF
2013;BA;2927408;Salvador;29449227;ESCOLA MUNICIPAL JORGE AMADO;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29456274;ESCOLA MUNICIPAL 2 DE JULHO;Municipal;3.1;EFAF
2013;BA;2927408;Salvador;29467934;EE - COLEGIO ESTADUAL DE NOVA ESPERANCA;Estadual;NA;EFAF
2013;BA;2927408;Salvador;29472857;ESCOLA MUNICIPAL JARDIM DAS MARGARIDAS;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29534801;ESCOLA MUNICIPAL PROFESSORA OLGA METTIG;Municipal;NA;EFAF
2013;BA;2927408;Salvador;29842727;EE - COLEGIO ESTADUAL DEPUTADO HERCULANO MENEZES;Estadual;3.7;EFAF
2013;BA;2927408;Salvador;29854750;ESCOLA MUNICIPAL MANOEL HENRIQUE DA SILVA BARRADAS;Municipal;3.8;EFAF
2015;BA;2927408;Salvador;29179319;ESCOLA MUNICIPAL CAMPINAS DE PIRAJA;Municipal;4.9;EFAF
2015;BA;2927408;Salvador;29179394;EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE II;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29179491;EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE IV;Estadual;2.2;EFAF
2015;BA;2927408;Salvador;29179548;EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE I;Estadual;2.6;EFAF
2015;BA;2927408;Salvador;29179629;EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE III;Estadual;2.9;EFAF
2015;BA;2927408;Salvador;29180244;ESCOLA MUNICIPAL PROFESSORA SUZANA IMBASSAHY;Municipal;3.8;EFAF
2015;BA;2927408;Salvador;29181119;EE - COLEGIO ESTADUAL LUIZ TARQUINIO - TEMPO INTEGRAL;Estadual;3.8;EFAF
2015;BA;2927408;Salvador;29181143;EE - COLEGIO ESTADUAL LUIS VIANA;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29181429;EE - COLEGIO DA POLICIA MILITAR - UNIDADE I CPM DENDEZEIROS;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29181488;EE - COLEGIO ESTADUAL GOVERNADOR LOMANTO JUNIOR;Estadual;2.6;EFAF
2015;BA;2927408;Salvador;29181534;EE - COLEGIO ESTADUAL NELSON MANDELA;Estadual;1.7;EFAF
2015;BA;2927408;Salvador;29181631;EE - COLEGIO POLIVALENTE DO CABULA;Estadual;3;EFAF
2015;BA;2927408;Salvador;29182034;EE - COLEGIO ESTADUAL ANTONIO CARLOS MAGALHAES;Estadual;1.9;EFAF
2015;BA;2927408;Salvador;29182042;EE - COLEGIO ESTADUAL HELENA CELESTINO MAGALHAES - TEMPO INTEGRAL;Estadual;2.8;EFAF
2015;BA;2927408;Salvador;29182050;EE - COLEGIO ESTADUAL TEREZA CONCEICAO MENEZES;Estadual;3.8;EFAF
2015;BA;2927408;Salvador;29182069;ESCOLA MUNICIPAL ADROALDO RIBEIRO COSTA;Municipal;4.1;EFAF
2015;BA;2927408;Salvador;29182085;EE - COLEGIO ESTADUAL ALVARO AUGUSTO DA SILVA - CLASSE V;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29182093;EE - COLEGIO ESTADUAL AZEVEDO FERNANDES;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29182107;EE - COLEGIO ESTADUAL CARNEIRO RIBEIRO FILHO;Estadual;1.6;EFAF
2015;BA;2927408;Salvador;29182115;EE - COLEGIO DA POLICIA MILITAR- CPM DONA LEONOR CALMON;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29182158;EE - COLEGIO ESTADUAL EVARISTO DA VEIGA - TEMPO INTEGRAL;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29182166;EE - COLEGIO ESTADUAL GOES CALMON;Estadual;3.3;EFAF
2015;BA;2927408;Salvador;29182174;EE - COLEGIO ESTADUAL HELENA MATHEUS;Estadual;3;EFAF
2015;BA;2927408;Salvador;29182182;EE - COLEGIO ESTADUAL YPIRANGA - TEMPO INTEGRAL;Estadual;3.2;EFAF
2015;BA;2927408;Salvador;29182190;EE - COLEGIO DA POLICIA MILITAR - CPM JOAO FLORENCIO GOMES;Estadual;3.7;EFAF
2015;BA;2927408;Salvador;29182239;EE - COLEGIO ESTADUAL PEDRO CALMON;Estadual;3.6;EFAF
2015;BA;2927408;Salvador;29182247;EE - COLEGIO ESTADUAL DO STIEP CARLOS MARIGHELLA;Estadual;4;EFAF
2015;BA;2927408;Salvador;29182255;COLEGIO ESTADUAL PROFESSORA ANFRISIA SANTIAGO;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29182271;EE - COLEGIO ESTADUAL RAPHAEL SERRAVALLE;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29182280;EE - COLEGIO ESTADUAL URSULA CATHARINO;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29182395;COLEGIO MILITAR DE SALVADOR;Federal;7.5;EFAF
2015;BA;2927408;Salvador;29182689;EE - COLEGIO ESTADUAL ALMIRANTE BARROSO;Estadual;2.8;EFAF
2015;BA;2927408;Salvador;29182697;EE - COLEGIO ESTADUAL CLERISTON ANDRADE;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29182719;EE - COLEGIO ESTADUAL FREDERICO COSTA;Estadual;1.9;EFAF
2015;BA;2927408;Salvador;29182735;EE - COLEGIO ESTADUAL RUBEN DARIO;Estadual;2.6;EFAF
2015;BA;2927408;Salvador;29183839;EE - ESCOLA ESTADUAL PROFESSORA ARMANDINA MARQUES;Estadual;3.3;EFAF
2015;BA;2927408;Salvador;29183987;EE - COLEGIO ESTADUAL MARCILIO DIAS - TEMPO INTEGRAL;Estadual;2.9;EFAF
2015;BA;2927408;Salvador;29184088;ESCOLA MUNICIPAL ABRIGO FILHOS DO POVO;Municipal;NA;EFAF
2015;BA;2927408;Salvador;29184320;ESCOLA MUNICIPAL DR ANTONIO CARLOS MAGALHAES;Municipal;NA;EFAF
2015;BA;2927408;Salvador;29184460;EE - COLEGIO ESTADUAL DEMOCRATICO BERTHOLDO CIRILO DOS REIS;Estadual;2.3;EFAF
2015;BA;2927408;Salvador;29184916;EE - COLEGIO ESTADUAL DESEMBARGADOR PEDRO RIBEIRO;Estadual;2.9;EFAF
2015;BA;2927408;Salvador;29184932;EE - COLEGIO ESTADUAL PROFESSOR EDSON CARNEIRO;Estadual;2.9;EFAF
2015;BA;2927408;Salvador;29184983;EE - COLEGIO ESTADUAL PROFESSORA LEILA RUBENS FONSECA;Estadual;2.3;EFAF
2015;BA;2927408;Salvador;29185149;ESCOLA ESTADUAL DR EDUARDO BIZARRIA MAMEDE;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29185173;EE - COLEGIO ESTADUAL RAFAEL OLIVEIRA;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29185351;EE - COLEGIO ESTADUAL LEDA JESUINO DOS SANTOS - TEMPO INTEGRAL;Estadual;2.5;EFAF
2015;BA;2927408;Salvador;29185408;EE - ESCOLA ESTADUAL PROFESSORA MARIINHA TAVARES;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29185459;ESCOLA MUNICIPAL PADRE NORBERTO;Municipal;2.5;EFAF
2015;BA;2927408;Salvador;29185793;ESCOLA MUNICIPAL JOIR BRASILEIRO;Municipal;NA;EFAF
2015;BA;2927408;Salvador;29185823;EE - ESCOLA ESTADUAL JURACY MAGALHAES JUNIOR;Estadual;2.1;EFAF
2015;BA;2927408;Salvador;29185882;EE - COLEGIO ESTADUAL LEOPOLDO DOS REIS - TEMPO INTEGRAL;Estadual;3.5;EFAF
2015;BA;2927408;Salvador;29186285;ESCOLA MUNICIPAL ALMIRANTE ERNESTO DE MOURAO SA;Municipal;2.9;EFAF
2015;BA;2927408;Salvador;29186366;ESCOLA MUNICIPAL MARIA CONSTANCA;Municipal;3.7;EFAF
2015;BA;2927408;Salvador;29186536;ESCOLA MUNICIPAL DE ILHA DE MARE;Municipal;NA;EFAF
2015;BA;2927408;Salvador;29186552;EE - ESCOLA ESTADUAL PROFESSORA NATALIA VINHAES;Estadual;3.5;EFAF
2015;BA;2927408;Salvador;29186625;ESCOLA MUNICIPAL NOSSA SENHORA DE NAZARE;Municipal;NA;EFAF
2015;BA;2927408;Salvador;29186749;EE - ESCOLA OCRIDALINA MADUREIRA;Estadual;2.6;EFAF
2015;BA;2927408;Salvador;29186935;EE - COLEGIO ESTADUAL PADRE JOSE VASCONCELOS;Estadual;3.3;EFAF
2015;BA;2927408;Salvador;29187001;EE - COLEGIO ESTADUAL POLIVALENTE DE AMARALINA;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29187010;EE - COLEGIO ESTADUAL POLIVALENTE SAN DIEGO;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29187079;EE - ESCOLA PRESCILIANO SILVA;Estadual;2.8;EFAF
2015;BA;2927408;Salvador;29187095;EE - COLEGIO ESTADUAL PRINCESA IZABEL;Estadual;2.8;EFAF
2015;BA;2927408;Salvador;29187303;EE - COLEGIO ESTADUAL LUIZ FERNANDO MACEDO COSTA - TEMPO INTEGRAL;Estadual;4.7;EFAF
2015;BA;2927408;Salvador;29187320;EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM GESTAO NEGOCIOS E TURISMO LUIZ NAVARRO DE BRITO;Estadual;2.3;EFAF
2015;BA;2927408;Salvador;29187338;ESCOLA MUNICIPAL PROFESSORA MARIA JOSE DE PAULA MOREIRA;Municipal;NA;EFAF
2015;BA;2927408;Salvador;29187346;EE - ESCOLA PROFESSOR ROBERTO SANTOS;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29187370;ESCOLA MUNICIPAL PROFª ALEXANDRINA SANTOS PITA;Municipal;3.6;EFAF
2015;BA;2927408;Salvador;29187419;EE - COLEGIO ESTADUAL PROFESSORA ELISABETH CHAVES VELOSO;Estadual;2.8;EFAF
2015;BA;2927408;Salvador;29187583;EE - COLEGIO ESTADUAL RENAN BALEEIRO;Estadual;2.9;EFAF
2015;BA;2927408;Salvador;29187770;EE - ESCOLA SANTA EDWIRGENS;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29187877;EE - ESCOLA ESTADUAL PIERRE VERGER;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29188270;EE - COLEGIO ESTADUAL SANTA RITA DE CASSIA;Estadual;2.8;EFAF
2015;BA;2927408;Salvador;29188431;EE - ESCOLA TEODORO SAMPAIO;Estadual;2.1;EFAF
2015;BA;2927408;Salvador;29188458;EE - COLEGIO ESTADUAL TEREZA HELENA MATA PIRES;Estadual;3.3;EFAF
2015;BA;2927408;Salvador;29188601;EE - COLEGIO ESTADUAL VITOR SOARES;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29188695;EE - ESCOLA VISCONDE DE ITAPARICA;Estadual;2.9;EFAF
2015;BA;2927408;Salvador;29188768;EE - COLEGIO ESTADUAL JOSIAS DE ALMEIDA MELO;Estadual;3.2;EFAF
2015;BA;2927408;Salvador;29188784;EE - ESCOLA ESTADUAL DEPUTADO NAOMAR ALCANTARA - TEMPO INTEGRAL;Estadual;2.6;EFAF
2015;BA;2927408;Salvador;29188792;EE - COLEGIO ESTADUAL ARTUR DE SALES;Estadual;2.8;EFAF
2015;BA;2927408;Salvador;29188903;EE - COLEGIO ESTADUAL ABILIO CESAR BORGES;Estadual;2.9;EFAF
2015;BA;2927408;Salvador;29189012;EE - COLEGIO ESTADUAL DOUTOR AILTON PINTO DE ANDRADE;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29189047;EE - COLEGIO ESTADUAL ALBERTO VALENCA - TEMPO INTEGRAL;Estadual;2.3;EFAF
2015;BA;2927408;Salvador;29189071;ESCOLA MUNICIPAL ALFREDO AMORIM;Municipal;2.9;EFAF
2015;BA;2927408;Salvador;29189080;EE - COLEGIO ESTADUAL ALFREDO MAGALHAES - TEMPO INTEGRAL;Estadual;3.5;EFAF
2015;BA;2927408;Salvador;29189241;EE - COLEGIO ESTADUAL ANFRISIA SANTIAGO - TEMPO INTEGRAL;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29189268;EE - ESCOLA ANTONIO CARLOS MAGALHAES;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29189454;EE - COLEGIO ESTADUAL ASSIS CHATEAUBRIAND;Estadual;3.6;EFAF
2015;BA;2927408;Salvador;29189675;ESCOLA MUNICIPAL BRIGADEIRO EDUARDO GOMES;Municipal;4;EFAF
2015;BA;2927408;Salvador;29189950;EE - ESCOLA ESTADUAL CASTRO ALVES;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29190002;EE - COLEGIO ESTADUAL CELINA PINHO - CLASSE VIII;Estadual;2.4;EFAF
2015;BA;2927408;Salvador;29190061;ESCOLA MUNICIPAL CIDADE DE JEQUIE;Municipal;3.5;EFAF
2015;BA;2927408;Salvador;29190118;EE - ESCOLA CLARITA MARIANI;Estadual;3;EFAF
2015;BA;2927408;Salvador;29190142;EE - ESCOLA CLETO ARAPONGA;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29190274;ESCOLA MUNICIPAL MARIA DOLORES;Municipal;NA;EFAF
2015;BA;2927408;Salvador;29190363;EE - COLEGIO ESTADUAL CONSELHEIRO VICENTE PACHECO DE OLIVEIRA-TEMPO INTEGRAL;Estadual;2.5;EFAF
2015;BA;2927408;Salvador;29190630;EE - ESCOLA CUPERTINO DE LACERDA;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29190657;ESCOLA MUNICIPAL HELENA MAGALHAES;Municipal;3.6;EFAF
2015;BA;2927408;Salvador;29190720;EE - COLEGIO ESTADUAL DANIEL LISBOA;Estadual;4;EFAF
2015;BA;2927408;Salvador;29190738;EE - COLEGIO ESTADUAL DANTAS JUNIOR;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29190754;EE - COLEGIO ESTADUAL DOUTOR JOAO PEDRO DOS SANTOS;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29190770;EE - COLEGIO ESTADUAL ALBERTO SANTOS DUMONT;Estadual;3.3;EFAF
2015;BA;2927408;Salvador;29190835;EE - COLEGIO ESTADUAL BRIGADEIRO EDUARDO GOMES;Estadual;3.1;EFAF
2015;BA;2927408;Salvador;29190851;EE - COLEGIO ESTADUAL CESARE CASALI;Estadual;3.4;EFAF
2015;BA;2927408;Salvador;29190860;EE - COLEGIO ESTADUAL CIDADE DE CURITIBA;Estadual;3;EFAF
2015;BA;2927408;Salvador;29190878;EE - COLEGIO ESTADUAL COSME DE FARIAS;Estadual;2.8;EFAF
2015;BA;2927408;Salvador;29190894;EE - COLEGIO ESTADUAL DEPUTADO ROGERIO REGO;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29190908;EE - COLEGIO ESTADUAL LUIS ROGERIO DE SOUZA;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29190916;EE - COLEGIO ESTADUAL EDIVALDO BOAVENTURA;Estadual;3.8;EFAF
2015;BA;2927408;Salvador;29190932;EE - COLEGIO ESTADUAL EURICLES DE MATOS;Estadual;4.3;EFAF
2015;BA;2927408;Salvador;29190967;EE - COLEGIO ESTADUAL GOVERNADOR OTAVIO MANGABEIRA;Estadual;3;EFAF
2015;BA;2927408;Salvador;29190975;ESCOLA MUNICIPAL GOVERNADOR ROBERTO SANTOS;Municipal;3.6;EFAF
2015;BA;2927408;Salvador;29190983;ESCOLA MUNICIPAL IVONE VIEIRA LIMA;Municipal;NA;EFAF
2015;BA;2927408;Salvador;29190991;EE - COLEGIO ESTADUAL JOAO DAS BOTAS;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29191009;EE - COLEGIO ESTADUAL KLEBER PACHECO;Estadual;2.8;EFAF
2015;BA;2927408;Salvador;29191017;EE - COLEGIO ESTADUAL MANOEL VITORINO - TEMPO INTEGRAL;Estadual;3.7;EFAF
2015;BA;2927408;Salvador;29191041;EE - COLEGIO ESTADUAL PADRE PALMEIRA;Estadual;4;EFAF
2015;BA;2927408;Salvador;29191068;EE - COLEGIO ESTADUAL PINTO DE AGUIAR;Estadual;2.7;EFAF
2015;BA;2927408;Salvador;29191084;EE - COLEGIO ESTADUAL PROFESSOR CARLOS SANT ANNA - TEMPO INTEGRAL;Estadual;2.5;EFAF
2015;BA;2927408;Salvador;29191092;EE - COLEGIO ESTADUAL EDVALDO FERNANDES - TEMPO INTEGRAL;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29191106;EE - ESCOLA PROFESSORA CANDOLINA - CLASSE VII - TEMPO INTEGRAL;Estadual;3.3;EFAF
2015;BA;2927408;Salvador;29191114;EE - COLEGIO ESTADUAL RUTH PACHECO;Estadual;2.6;EFAF
2015;BA;2927408;Salvador;29191130;EE - COLEGIO ESTADUAL SATIRO DIAS;Estadual;3.7;EFAF
2015;BA;2927408;Salvador;29191149;EE - COLEGIO ESTADUAL SOLANGE HORTELIO FRANCO - TEMPO INTEGRAL;Estadual;NA;EFAF
2015;BA;2927408;Salvador;29191157;EE - COLEGIO ESTADUAL VERA LUX;Estadual;2.8;EFAF
2015;BA;2927408;Salvador;29191165;EE - COLEGIO ESTADUAL VISCONDE DE MAUA;Estadual;2.1;EFAF
